ABN MMS ID,Network Id,ABN035,Aleph ID,Network Number
990000432650108281,991066080219705501,(ABN)000043265ABN01,000043265-ABN01,(CH-ZuSLS)991066080219705501; (NEBIS)003052079EBI01; (IDSLU)000016225ILU01; (IDSBB)000791684DSV01; (RERO)0693585-41slsp; 242968929; (swissbib)242968929-41slsp_network
990002592970108281,991101015069705501,(ABN)000259297ABN01,000259297-ABN01,(CH-ZuSLS)991101015069705501; (Sz)vtls000470409; (NEBIS)003670794EBI01; 151911916; (swissbib)151911916-41slsp_network
990001159710108281,991085646499705501,(ABN)000115971ABN01,000115971-ABN01,(CH-ZuSLS)991085646499705501; (IDSBB)002474731DSV01; (NEBIS)004379553EBI01; 21484840X; (swissbib)21484840X-41slsp_network
990005379900108281,991071214349705501,(ABN)000537990ABN01,000537990-ABN01,(CH-ZuSLS)991071214349705501; (SBT)000609861SBT01; (IDSSG)000504577HSB01; (IDSBB)005154733DSV01; (IDSLU)000765815ILU01; (NEBIS)005936393EBI01; (RERO)R005361693-41slsp; 241847680; (swissbib)241847680-41slsp_network
990002153610108281,991099918479705501,(ABN)000215361ABN01,000215361-ABN01,(CH-ZuSLS)991099918479705501; (NEBIS)008498642EBI01; (IDSBB)003441198DSV01; (IDSLU)000363492ILU01; 228905400; (swissbib)228905400-41slsp_network
990000039110108281,991124200239705501,(ABN)000003911ABN01,000003911-ABN01,(CH-ZuSLS)991124200239705501; (IDSLU)000266939ILU01; 015398250; (swissbib)015398250-41slsp_network
990002569060108281,991126073319705501,(ABN)000256906ABN01,000256906-ABN01,(CH-ZuSLS)991126073319705501; (SBT)000292147SBT01; (IDSLU)000420835ILU01; (NEBIS)008650517EBI01; (NEBIS)002111644EBI01; (IDSBB)000229434DSV01; (RERO)1873450-41slsp; 239897269; (swissbib)239897269-41slsp_network
990000151090108281,991017473099705501,(ABN)000015109ABN01,000015109-ABN01,(CH-ZuSLS)991017473099705501; (NEBIS)000086103EBI01; (IDSSG)000158337HSB01; (SBT)000022837SBT01; (IDSBB)000117614DSV01; (IDSLU)000163276ILU01; (RERO)0095412-41slsp; 223905623; (swissbib)223905623-41slsp_network
990004875800108281,991125077769705501,(ABN)000487580ABN01,000487580-ABN01,(CH-ZuSLS)991125077769705501; (IDSBB)003569794DSV01; (IDSLU)001078505ILU01; (RERO)R004623825-41slsp; 239581466; (swissbib)239581466-41slsp_network
990003205450108281,991021901619705501,(ABN)000320545ABN01,000320545-ABN01,(CH-ZuSLS)991021901619705501; (OCoLC)428243058; (IDSBB)005979797DSV01; 066057892; (swissbib)066057892-41slsp_network
990003261230108281,991122859189705501,(ABN)000326123ABN01,000326123-ABN01,(CH-ZuSLS)991122859189705501; (NEBIS)010754804EBI01; 20334037X; (swissbib)20334037X-41slsp_network
990007833760108281,991015585499705501,(ABN)000783376ABN01,000783376-ABN01,(CH-ZuSLS)991015585499705501; (DE-599)DNB1072512467; (RERO)R008220830-41slsp; (IDSLU)001209633ILU01; (IDSBB)006427177DSV01; (NEBIS)010525117EBI01; 215909534; (swissbib)215909534-41slsp_network
990004995620108281,991017482529705501,(ABN)000499562ABN01,000499562-ABN01,(CH-ZuSLS)991017482529705501; (NEBIS)008923264EBI01; (IDSLU)000471153ILU01; (NEBIS)003109654EBI01; 23792966X; (swissbib)23792966X-41slsp_network
990007871140108281,991067344299705501,(ABN)000787114ABN01,000787114-ABN01,(CH-ZuSLS)991067344299705501; (OCoLC)898075494; (IDSSG)000844350HSB01; (NEBIS)010363154EBI01; (RERO)R008033581-41slsp; (IDSBB)006388834DSV01; 228767687; (swissbib)228767687-41slsp_network
990007637610108281,991058139989705501,(ABN)000763761ABN01,000763761-ABN01,(CH-ZuSLS)991058139989705501; (OCoLC)893406549; (NEBIS)010353872EBI01; 199877408; (swissbib)199877408-41slsp_network
990008364820108281,991081940789705501,(ABN)000836482ABN01,000836482-ABN01,(CH-ZuSLS)991081940789705501; (OCoLC)1037567983; (OCoLC)1015352192; (DE-599)DNB1148007288; (IDSBB)006804075DSV01; (NEBIS)011144634EBI01; (IDSLU)001318228ILU01; 226099393; (swissbib)226099393-41slsp_network
990007344600108281,991132105369705501,(ABN)000734460ABN01,000734460-ABN01,(CH-ZuSLS)991132105369705501; (OCoLC)865066174; (OCoLC)864655033; (NEBIS)010154717EBI01; (IDSBB)006218687DSV01; 237730561; (swissbib)237730561-41slsp_network
990001783800108281,991016632899705501,(ABN)000178380ABN01,000178380-ABN01,(CH-ZuSLS)991016632899705501; (IDSBB)001420358DSV01; (NEBIS)000468636EBI01; (RERO)0463624-41slsp; 221202773; (swissbib)221202773-41slsp_network
990007334540108281,991080840509705501,(ABN)000733454ABN01,000733454-ABN01,(CH-ZuSLS)991080840509705501; (OCoLC)861970707; (NEBIS)010008254EBI01; (IDSBB)006231442DSV01; (IDSLU)001126520ILU01; 221657088; (swissbib)221657088-41slsp_network
990003626130108281,991093725709705501,(ABN)000362613ABN01,000362613-ABN01,(CH-ZuSLS)991093725709705501; (RERO)R004294732-41slsp; (IDSBB)003297765DSV01; 213966514; (swissbib)213966514-41slsp_network
990000509900108281,991159649899705501,(ABN)000050990ABN01,000050990-ABN01,(CH-ZuSLS)991159649899705501; (NEBIS)002495840EBI01; (IDSLU)000016509ILU01; (IDSBB)000149932DSV01; 228588839; (swissbib)228588839-41slsp_network
990002949680108281,991048144829705501,(ABN)000294968ABN01,000294968-ABN01,(CH-ZuSLS)991048144829705501; (IDSSG)000357444HSB01; (NEBIS)005241457EBI01; (IDSBB)003686670DSV01; (IDSLU)000498031ILU01; 213149788; (swissbib)213149788-41slsp_network
990006394380108281,991157120869705501,(ABN)000639438ABN01,000639438-ABN01,(CH-ZuSLS)991157120869705501; (OCoLC)711834497; (NEBIS)006591012EBI01; (IDSBB)005643830DSV01; 211168009; (swissbib)211168009-41slsp_network
990006705300108281,991098320889705501,(ABN)000670530ABN01,000670530-ABN01,(CH-ZuSLS)991098320889705501; (IDSSG)000206756HSB01; (IDSLU)000277366ILU01; (NEBIS)000031769EBI01; 236221167; (swissbib)236221167-41slsp_network
990003373910108281,991008823739705501,(ABN)000337391ABN01,000337391-ABN01,(CH-ZuSLS)991008823739705501; (IDSLU)000860737ILU01; (IDSBB)002745350DSV01; 232141495; (swissbib)232141495-41slsp_network
990004661820108281,991147334469705501,(ABN)000466182ABN01,000466182-ABN01,(CH-ZuSLS)991147334469705501; (IDSBB)002549452DSV01; (IDSLU)000427280ILU01; 230515894; (swissbib)230515894-41slsp_network
990005486070108281,991000145179705501,(ABN)000548607ABN01,000548607-ABN01,(CH-ZuSLS)991000145179705501; (IDSSG)000373698HSB01; (IDSBB)004177620DSV01; (NEBIS)005483875EBI01; 212540300; (swissbib)212540300-41slsp_network
990000117070108281,991129494999705501,(ABN)000011707ABN01,000011707-ABN01,(CH-ZuSLS)991129494999705501; (NEBIS)005392046EBI01; (IDSLU)000025462ILU01; (NEBIS)008120667EBI01; (IDSBB)000253405DSV01; 213129817; (swissbib)213129817-41slsp_network
990005271110108281,991018587819705501,(ABN)000527111ABN01,000527111-ABN01,(CH-ZuSLS)991018587819705501; (IDSBB)006874813DSV01; (IDSLU)000827972ILU01; 219096007; (swissbib)219096007-41slsp_network
990008180670108281,991065148859705501,(ABN)000818067ABN01,000818067-ABN01,(CH-ZuSLS)991065148859705501; (OCoLC)979561662; (IDSBB)006701005DSV01; (NEBIS)011072783EBI01; 223437573; (swissbib)223437573-41slsp_network
990005437480108281,991052875349705501,(ABN)000543748ABN01,000543748-ABN01,(CH-ZuSLS)991052875349705501; (IDSBB)000643799DSV01; (NEBIS)000539687EBI01; (RERO)1266951-41slsp; 218992297; (swissbib)218992297-41slsp_network
990006829870108281,991170918656005501,(ABN)000682987ABN01,000682987-ABN01,(CH-ZuSLS)991170918656005501; (ALEX)9914731414101791; (ALEX)bv001473141
990005522360108281,991018147069705501,(ABN)000552236ABN01,000552236-ABN01,(CH-ZuSLS)991018147069705501; (IDSSG)000790229HSB01; (IDSLU)000529701ILU01; (RERO)R005345949-41slsp; (IDSBB)004265052DSV01; 212586637; (swissbib)212586637-41slsp_network
990005186370108281,991099687829705501,(ABN)000518637ABN01,000518637-ABN01,(CH-ZuSLS)991099687829705501; (IDSSG)000205971HSB01; (NEBIS)004670930EBI01; (IDSBB)000724093DSV01; (RERO)0453709-41slsp; 222364629; (swissbib)222364629-41slsp_network
990008805020108281,991170739927105501,(ABN)000880502ABN01,000880502-ABN01,(CH-ZuSLS)991170739927105501
990004963130108281,991160780479705501,(ABN)000496313ABN01,000496313-ABN01,(CH-ZuSLS)991160780479705501; (IDSLU)000620376ILU01; 015712451; (swissbib)015712451-41slsp_network
990000966150108281,991062160129705501,(ABN)000096615ABN01,000096615-ABN01,(CH-ZuSLS)991062160129705501; (IDSLU)000126947ILU01; (NEBIS)002011035EBI01; 212767844; (swissbib)212767844-41slsp_network
990005064560108281,991041434819705501,(ABN)000506456ABN01,000506456-ABN01,(CH-ZuSLS)991041434819705501; (IDSBB)007033475DSV01; 075090899; (swissbib)075090899-41slsp_network
990007609130108281,991132998189705501,(ABN)000760913ABN01,000760913-ABN01,(CH-ZuSLS)991132998189705501; (Sz)001756549; (IDSBB)006793472DSV01; 075194503; (swissbib)075194503-41slsp_network
990008570070108281,991091234459705501,(ABN)000857007ABN01,000857007-ABN01,(CH-ZuSLS)991091234459705501; (OCoLC)1100496089; (DE-599)DNB1185198466; (RERO)R008974491-41slsp; (IDSBB)007117883DSV01; (IDSLU)001396097ILU01; 212166875; (swissbib)212166875-41slsp_network
990001158350108281,991089717409705501,(ABN)000115835ABN01,000115835-ABN01,(CH-ZuSLS)991089717409705501; (IDSLU)000241627ILU01; 010951822; (swissbib)010951822-41slsp_network
990003290720108281,991026254659705501,(ABN)000329072ABN01,000329072-ABN01,(CH-ZuSLS)991026254659705501; (IDSLU)000681917ILU01; (IDSBB)004015429DSV01; (NEBIS)002151069EBI01; (RERO)0173807-41slsp; 236303740; (swissbib)236303740-41slsp_network
990003876190108281,991128307649705501,(ABN)000387619ABN01,000387619-ABN01,(CH-ZuSLS)991128307649705501; (IDSLU)000730880ILU01; (IDSBB)003422255DSV01; 228733499; (swissbib)228733499-41slsp_network
990003505690108281,991050966129705501,(ABN)000350569ABN01,000350569-ABN01,(CH-ZuSLS)991050966129705501; (IDSBB)002837289DSV01; (RERO)0232815-41slsp; 228653177; (swissbib)228653177-41slsp_network
990003887620108281,991022523189705501,(ABN)000388762ABN01,000388762-ABN01,(CH-ZuSLS)991022523189705501; (IDSBB)003279288DSV01; 045376697; (swissbib)045376697-41slsp_network
990003055560108281,991003796549705501,(ABN)000305556ABN01,000305556-ABN01,(CH-ZuSLS)991003796549705501; (NEBIS)011007489EBI01; (IDSBB)001317252DSV01; (NEBIS)001186115EBI01; (IDSSG)000777777HSB01; 236611348; (swissbib)236611348-41slsp_network
990006990710108281,991036371729705501,(ABN)000699071ABN01,000699071-ABN01,(CH-ZuSLS)991036371729705501; (IDSSG)000820102HSB01; 00457320X; (swissbib)00457320X-41slsp_network
990001331190108281,991143779299705501,(ABN)000133119ABN01,000133119-ABN01,(CH-ZuSLS)991143779299705501; (NEBIS)010763750EBI01; (IDSLU)000750578ILU01; (RERO)R004382476-41slsp; 212411772; (swissbib)212411772-41slsp_network
990008155310108281,991129344709705501,(ABN)000815531ABN01,000815531-ABN01,(CH-ZuSLS)991129344709705501; (DE-599)DNB1132210283; (RERO)R008708733-41slsp; (IDSLU)001289208ILU01; (NEBIS)010914035EBI01; (IDSBB)006703871DSV01; (IDSSG)000967155HSB01; 229694462; (swissbib)229694462-41slsp_network
990003635280108281,991069074009705501,(ABN)000363528ABN01,000363528-ABN01,(CH-ZuSLS)991069074009705501; (IDSLU)000724866ILU01; 015903176; (swissbib)015903176-41slsp_network
990000896240108281,991087018249705501,(ABN)000089624ABN01,000089624-ABN01,(CH-ZuSLS)991087018249705501; (IDSLU)000105164ILU01; (IDSBB)001443775DSV01; (NEBIS)001780701EBI01; (RERO)R220687260-41slsp; 213691949; (swissbib)213691949-41slsp_network
990000193040108281,991153174089705501,(ABN)000019304ABN01,000019304-ABN01,(CH-ZuSLS)991153174089705501; (IDSBB)000299448DSV01; (IDSLU)000032515ILU01; (NEBIS)008933068EBI01; (RERO)0809755-41slsp; 230857787; (swissbib)230857787-41slsp_network
990004348430108281,991143375619705501,(ABN)000434843ABN01,000434843-ABN01,(CH-ZuSLS)991143375619705501; (IDSBB)000268009DSV01; (RERO)1277095-41slsp; 224207377; (swissbib)224207377-41slsp_network
990008883000108281,991170836745005501,(ABN)000888300ABN01,000888300-ABN01,(CH-ZuSLS)991170836745005501
990000964180108281,991029862229705501,(ABN)000096418ABN01,000096418-ABN01,(CH-ZuSLS)991029862229705501; (NEBIS)001980542EBI01; (IDSBB)003093470DSV01; (RERO)R238630360-41slsp; 214829855; (swissbib)214829855-41slsp_network
990001102750108281,991038676949705501,(ABN)000110275ABN01,000110275-ABN01,(CH-ZuSLS)991038676949705501; (NEBIS)004186926EBI01; (IDSBB)002418305DSV01; 23269852X; (swissbib)23269852X-41slsp_network
990004252300108281,991042848719705501,(ABN)000425230ABN01,000425230-ABN01,(CH-ZuSLS)991042848719705501; (IDSLU)000240450ILU01; (NEBIS)002267953EBI01; (IDSBB)002687160DSV01; (RERO)R007773616-41slsp; 241028604; (swissbib)241028604-41slsp_network
990008892950108281,991170864385105501,(ABN)000889295ABN01,000889295-ABN01,(CH-ZuSLS)991170864385105501
990004105120108281,991071642319705501,(ABN)000410512ABN01,000410512-ABN01,(CH-ZuSLS)991071642319705501; (IDSBB)003196108DSV01; 045682062; (swissbib)045682062-41slsp_network
990004890330108281,991129167159705501,(ABN)000489033ABN01,000489033-ABN01,(CH-ZuSLS)991129167159705501; (IDSLU)000603959ILU01; (NEBIS)002484959EBI01; (IDSBB)000112616DSV01; 216913829; (swissbib)216913829-41slsp_network
990006732640108281,991113670229705501,(ABN)000673264ABN01,000673264-ABN01,(CH-ZuSLS)991113670229705501; (OCoLC)787911582; (OCoLC)709940277; (NEBIS)007344292EBI01; (IDSBB)005944236DSV01; 23708144X; (swissbib)23708144X-41slsp_network
990005346180108281,991088466149705501,(ABN)000534618ABN01,000534618-ABN01,(CH-ZuSLS)991088466149705501; (IDSLU)000595308ILU01; (IDSSG)000479228HSB01; (NEBIS)005745895EBI01; (RERO)R004835550-41slsp; (IDSBB)004469624DSV01; 234302186; (swissbib)234302186-41slsp_network
990004283970108281,991087584959705501,(ABN)000428397ABN01,000428397-ABN01,(CH-ZuSLS)991087584959705501; (IDSBB)003285470DSV01; (NEBIS)003684930EBI01; 211175161; (swissbib)211175161-41slsp_network
990000643570108281,991107647869705501,(ABN)000064357ABN01,000064357-ABN01,(CH-ZuSLS)991107647869705501; (RERO)R252148560-41slsp; 094549524; (swissbib)094549524-41slsp_network
990003506190108281,991072562079705501,(ABN)000350619ABN01,000350619-ABN01,(CH-ZuSLS)991072562079705501; (IDSLU)000112373ILU01; 010405801; (swissbib)010405801-41slsp_network
990004658220108281,991059838079705501,(ABN)000465822ABN01,000465822-ABN01,(CH-ZuSLS)991059838079705501; (IDSBB)000618229DSV01; (NEBIS)003442446EBI01; 229291961; (swissbib)229291961-41slsp_network
990004486050108281,991055484779705501,(ABN)000448605ABN01,000448605-ABN01,(CH-ZuSLS)991055484779705501; (IDSBB)000550211DSV01; 01845139X; (swissbib)01845139X-41slsp_network
990000056070108281,991122540249705501,(ABN)000005607ABN01,000005607-ABN01,(CH-ZuSLS)991122540249705501; (NEBIS)003163192EBI01; (IDSBB)001412615DSV01; 238740536; (swissbib)238740536-41slsp_network
990004784000108281,991050721069705501,(ABN)000478400ABN01,000478400-ABN01,(CH-ZuSLS)991050721069705501; (IDSBB)003527234DSV01; (NEBIS)009599331EBI01; (RERO)1507318-41slsp; 212776010; (swissbib)212776010-41slsp_network
990008515300108281,991044390039705501,(ABN)000851530ABN01,000851530-ABN01,(CH-ZuSLS)991044390039705501; (DE-599)DNB1177255677; (NEBIS)011392321EBI01; 208387013; (swissbib)208387013-41slsp_network
990007845640108281,991125096799705501,(ABN)000784564ABN01,000784564-ABN01,(CH-ZuSLS)991125096799705501; (OCoLC)903393851; (DE-599)DNB1066389926; (OCoLC)910103861; (IDSBB)006353459DSV01; (RERO)R008515485-41slsp; (IDSLU)001232326ILU01; (NEBIS)010444734EBI01; 230927858; (swissbib)230927858-41slsp_network
990003171230108281,991010224629705501,(ABN)000317123ABN01,000317123-ABN01,(CH-ZuSLS)991010224629705501; (NEBIS)006078558EBI01; (IDSBB)003080663DSV01; (RERO)0730769-41slsp; 227950488; (swissbib)227950488-41slsp_network
990008039710108281,991002261959705501,(ABN)000803971ABN01,000803971-ABN01,(CH-ZuSLS)991002261959705501; (IDSBB)000923357DSV01; (IDSLU)000229663ILU01; (RERO)0936090-41slsp; 230042341; (swissbib)230042341-41slsp_network
990003831660108281,991022753049705501,(ABN)000383166ABN01,000383166-ABN01,(CH-ZuSLS)991022753049705501; (IDSBB)002596336DSV01; (NEBIS)003099667EBI01; (RERO)0335359-41slsp; 226360954; (swissbib)226360954-41slsp_network
990008653620108281,991022525959705501,(ABN)000865362ABN01,000865362-ABN01,(CH-ZuSLS)991022525959705501; (IDSBB)006804315DSV01; (NEBIS)011050523EBI01; 215747623; (swissbib)215747623-41slsp_network
990007553480108281,991109765789705501,(ABN)000755348ABN01,000755348-ABN01,(CH-ZuSLS)991109765789705501; (OCoLC)865135403; (IDSSG)000843748HSB01; (IDSLU)001141793ILU01; 228298261; (swissbib)228298261-41slsp_network
990000670400108281,991055425099705501,(ABN)000067040ABN01,000067040-ABN01,(CH-ZuSLS)991055425099705501; (OCoLC)11524569; (IDSBB)006354853DSV01; 067373992; (swissbib)067373992-41slsp_network
990007652280108281,991104668599705501,(ABN)000765228ABN01,000765228-ABN01,(CH-ZuSLS)991104668599705501; (OCoLC)864650061; (DE-599)DNB1043701222; (NEBIS)010127074EBI01; (IDSBB)006235159DSV01; 232990972; (swissbib)232990972-41slsp_network
990000436760108281,991041514739705501,(ABN)000043676ABN01,000043676-ABN01,(CH-ZuSLS)991041514739705501; (RERO)0741504-41slsp; (IDSLU)000053996ILU01; 22481382X; (swissbib)22481382X-41slsp_network
990000096360108281,991123668869705501,(ABN)000009636ABN01,000009636-ABN01,(CH-ZuSLS)991123668869705501; (IDSBB)000624503DSV01; (IDSLU)000053015ILU01; (NEBIS)001180659EBI01; (RERO)1305848-41slsp; 228814065; (swissbib)228814065-41slsp_network
990005022030108281,991107935839705501,(ABN)000502203ABN01,000502203-ABN01,(CH-ZuSLS)991107935839705501; (IDSSG)000293672HSB01; (NEBIS)000818617EBI01; (IDSBB)000209626DSV01; (RERO)R003774719-41slsp; 234494522; (swissbib)234494522-41slsp_network
990001306630108281,991087614179705501,(ABN)000130663ABN01,000130663-ABN01,(CH-ZuSLS)991087614179705501; (DDB)972101926; (NEBIS)004985747EBI01; (IDSLU)000415322ILU01; (IDSBB)003537206DSV01; 237566524; (swissbib)237566524-41slsp_network
990006324370108281,991068011079705501,(ABN)000632437ABN01,000632437-ABN01,(CH-ZuSLS)991068011079705501; (OCoLC)745934762; (OCoLC) ocn755004796; (IDSBB)005663838DSV01; (IDSLU)001002661ILU01; (IDSSG)000542771HSB01; (NEBIS)006575707EBI01; (RERO)R006271975-41slsp; 228984793; (swissbib)228984793-41slsp_network
990008134110108281,991111990849705501,(ABN)000813411ABN01,000813411-ABN01,(CH-ZuSLS)991111990849705501; (OCoLC)985980204; (DE-599)DNB1130795942; (NEBIS)011108377EBI01; (IDSBB)006746780DSV01; 224536966; (swissbib)224536966-41slsp_network
990003952240108281,991050722149705501,(ABN)000395224ABN01,000395224-ABN01,(CH-ZuSLS)991050722149705501; (OCoLC)367567428; (NEBIS)006292835EBI01; 173005470; (swissbib)173005470-41slsp_network
990000201470108281,991034983949705501,(ABN)000020147ABN01,000020147-ABN01,(CH-ZuSLS)991034983949705501; (IDSLU)000064337ILU01; (NEBIS)001230264EBI01; (IDSBB)000824959DSV01; (RERO)1910754-41slsp; 217076688; (swissbib)217076688-41slsp_network
990001781200108281,991105843259705501,(ABN)000178120ABN01,000178120-ABN01,(CH-ZuSLS)991105843259705501; (IDSBB)006929381DSV01; 073621889; (swissbib)073621889-41slsp_network
990002703300108281,991125658409705501,(ABN)000270330ABN01,000270330-ABN01,(CH-ZuSLS)991125658409705501; (NEBIS)001477902EBI01; 13886408X; (swissbib)13886408X-41slsp_network
990002654900108281,991110007679705501,(ABN)000265490ABN01,000265490-ABN01,(CH-ZuSLS)991110007679705501; (SLB)vtls000680616; (IDSBB)003799717DSV01; 051316811; (swissbib)051316811-41slsp_network
990005047610108281,991022083579705501,(ABN)000504761ABN01,000504761-ABN01,(CH-ZuSLS)991022083579705501; (NEBIS)005882121EBI01; (IDSBB)000833082DSV01; 214300382; (swissbib)214300382-41slsp_network
990007043460108281,991154698699705501,(ABN)000704346ABN01,000704346-ABN01,(CH-ZuSLS)991154698699705501; (OCoLC)810684980; (IDSBB)006081471DSV01; 066240573; (swissbib)066240573-41slsp_network
990007588380108281,991033845749705501,(ABN)000758838ABN01,000758838-ABN01,(CH-ZuSLS)991033845749705501; (DE-604)BV041582604; (DE-599)DNB1044548584; (OCoLC)890646610; (OCoLC)865144069; (NEBIS)010255197EBI01; (IDSLU)001164507ILU01; (IDSBB)006214445DSV01; (RERO)R008544680-41slsp; 214628957; (swissbib)214628957-41slsp_network
